GEOID,year,total_wind_score
26097,2021,0
26099,2021,7.421229363408901
26101,2021,0
26103,2021,0
26105,2021,0
26107,2021,0
26109,2021,0
26111,2021,0
26113,2021,0
26115,2021,24.999999999905466
26117,2021,0
26119,2021,0
26121,2021,0
26123,2021,0
26125,2021,4.535038158277699
26127,2021,0
26129,2021,0
26131,2021,0
26133,2021,0
26135,2021,0
26137,2021,0
26139,2021,0
26141,2021,0
26143,2021,0
26145,2021,0
26147,2021,1.8118409806145601
26149,2021,0.6955096855988955
26151,2021,0
26153,2021,0
26155,2021,0
26157,2021,0
26159,2021,0
26161,2021,22.41543881206179
26163,2021,24.999999998972243
26165,2021,0
27001,2021,0
27003,2021,0
27005,2021,0
27007,2021,0
27009,2021,0
27011,2021,0
27013,2021,0
27015,2021,0
27017,2021,0
27019,2021,0
27021,2021,0
27023,2021,0
27025,2021,0
27027,2021,0
27029,2021,0
27031,2021,0
27033,2021,0
27035,2021,0
27037,2021,0
27039,2021,0
27041,2021,0
27043,2021,0
27045,2021,0
27047,2021,0
27049,2021,0
27051,2021,0
27053,2021,0
27055,2021,0
27057,2021,0
27059,2021,0
27061,2021,0
27063,2021,0
27065,2021,0
27067,2021,0
27069,2021,0
27071,2021,0
27073,2021,0
27075,2021,0
27077,2021,0
27079,2021,0
27081,2021,0
27083,2021,0
27085,2021,0
27087,2021,0
27089,2021,0
27091,2021,0
27093,2021,0
27095,2021,0
27097,2021,0
27099,2021,0
27101,2021,0
27103,2021,0
27105,2021,0
27107,2021,0
27109,2021,0
27111,2021,0
27113,2021,0
27115,2021,0
27117,2021,0
27119,2021,0
27121,2021,0
27123,2021,0
27125,2021,0
27127,2021,0
27129,2021,0
27131,2021,0
27133,2021,0
27135,2021,0
27137,2021,0
27139,2021,0
27141,2021,0
27143,2021,0
27145,2021,0
27147,2021,0
27149,2021,0
27151,2021,0
27153,2021,0
27155,2021,0
27157,2021,0
27159,2021,0
27161,2021,0
27163,2021,0
27165,2021,0
27167,2021,0
27169,2021,0
27171,2021,0
27173,2021,0
28001,2021,307.01499581657094
28003,2021,135.78318612054815
28005,2021,340.94960510321715
28007,2021,204.19125793709503
28009,2021,120.00000003244415
28011,2021,99.99999998859667
28013,2021,133.52393273840423
28015,2021,149.8657712019212
28017,2021,145.2077558905116
28019,2021,171.8063739291551
28021,2021,234.74477186713617
28023,2021,200.4780556152032
28025,2021,157.70236849203582
28027,2021,113.74349156839585
28029,2021,249.51353115101924
28031,2021,256.83665695358013
28033,2021,120.00000002344035
28035,2021,170.1775855719571
28037,2021,255.9566421588453
28039,2021,170.00000005745724
28041,2021,184.41087664652386
28043,2021,122.37224222426731
28045,2021,344.3639271484908
28047,2021,259.5824120825451
28049,2021,234.2052539686998
28051,2021,167.44581775063637
28053,2021,135.21208244962642
28055,2021,135.99168060822905
28057,2021,162.7004773847673
28059,2021,164.13798952053017
28061,2021,222.94300770244968
28063,2021,229.19876611384672
28065,2021,243.1440211112029
28067,2021,214.22006318281154
28069,2021,197.2335172971
28071,2021,120.00000001671633
28073,2021,249.084706839301
28075,2021,199.3292976843344
28077,2021,203.02926646279352
28079,2021,202.07904102254466
28081,2021,132.10674342570942
28083,2021,124.76329086381593
28085,2021,252.4845691983817
28087,2021,187.52839237661993
28089,2021,197.13033228993353
28091,2021,292.5991315568652
28093,2021,119.99999999965613
28095,2021,168.45381221882897
28097,2021,150.4832821989067
28099,2021,197.52305677681125
28101,2021,225.15828412475597
28103,2021,200.00000000578052
28105,2021,179.88989148150205
28107,2021,120.00000000680059
28109,2021,290.60044271298574
28111,2021,144.55552957037906
28113,2021,336.63051953714296
28115,2021,124.64730662476398
28117,2021,131.43910890661192
28119,2021,120.00000000096345
28121,2021,250.09868861340541
28123,2021,191.02731298107895
28125,2021,120.39128458109361
28127,2021,249.0993778824154
28129,2021,203.70662454435342
28131,2021,197.86637109596506
28133,2021,116.27831859718896
28135,2021,119.99394279549423
28137,2021,120.00000001199788
28139,2021,119.99999997563506
28141,2021,141.75242348845688
28143,2021,120.00000000773166
28145,2021,119.99999998095994
28147,2021,325.37687324919614
28149,2021,209.78354376048435
28151,2021,131.16494050485616
28153,2021,189.99999998364294
28155,2021,144.99999998603553
28157,2021,426.6459402265959
28159,2021,182.6854821825291
28161,2021,120.00000002637805
28163,2021,161.1883878250118
29001,2021,0
29003,2021,0
29005,2021,0
29007,2021,0
29009,2021,0
29011,2021,0
29013,2021,0
29015,2021,0
29017,2021,81.80679870601608
29019,2021,0
29021,2021,0
29023,2021,120.00000000557112
29025,2021,0
29027,2021,0
29029,2021,0
29031,2021,73.56189718222795
29033,2021,0
29035,2021,106.43291505257294
29037,2021,0
29039,2021,0
29041,2021,0
29043,2021,0
29045,2021,0
29047,2021,0
29049,2021,0
29051,2021,0
29053,2021,0
29055,2021,7.387538589927945
29057,2021,0
29059,2021,0
29061,2021,0
29063,2021,0
29065,2021,22.886981577234526
29067,2021,12.661384713940619
29069,2021,119.99999998137305
29071,2021,0
29073,2021,0
29075,2021,0
29077,2021,0
29079,2021,0
29081,2021,0
29083,2021,0
29085,2021,0
29087,2021,0
29089,2021,0
29091,2021,61.90605637675201
29093,2021,54.490727150473404
29095,2021,0
29097,2021,0
29099,2021,19.986845758830242
29101,2021,0
29103,2021,0
29105,2021,0
29107,2021,0
29109,2021,0
29111,2021,0
29113,2021,0
29115,2021,0
29117,2021,0
29119,2021,0
29121,2021,0
29123,2021,65.00000001903774
29125,2021,0
29127,2021,0
29129,2021,0
29131,2021,0
29133,2021,126.68954926243181
29135,2021,0
29137,2021,0
29139,2021,0
29141,2021,0
29143,2021,119.99999998382143
29145,2021,0
29147,2021,0
29149,2021,98.89991846644995
29151,2021,0
29153,2021,40.62150862724192
29155,2021,120.000000029565
29157,2021,65.00000001046138
29159,2021,0
29161,2021,0
29163,2021,0
29165,2021,0
29167,2021,0
29169,2021,0
29171,2021,0
29173,2021,0
29175,2021,0
29177,2021,0
29179,2021,51.261125160897485
29181,2021,115.49314323390055
29183,2021,0
29185,2021,0
29186,2021,64.99739614847715
29187,2021,58.49439271539034
29189,2021,0.016670527537858366
29195,2021,0
29197,2021,0
29199,2021,0
29201,2021,116.63506907976013
29203,2021,50.545345984632895
29205,2021,0
29207,2021,119.99999998468778
29209,2021,0
29211,2021,0
29213,2021,1.1452630220520699
29215,2021,17.277959176034432
29217,2021,0
29219,2021,0
29221,2021,30.386268985690087
29223,2021,104.06722223360478
29225,2021,0
29227,2021,0
29229,2021,1.4060763336576758
29510,2021,0
30001,2021,0
30003,2021,0
30005,2021,0
30007,2021,0
30009,2021,0
30011,2021,0
30013,2021,0
30015,2021,0
30017,2021,0
30019,2021,0
30021,2021,0
30023,2021,0
30025,2021,0
30027,2021,0
30029,2021,0
30031,2021,0
30033,2021,0
30035,2021,0
30037,2021,0
30039,2021,0
30041,2021,0
30043,2021,0
30045,2021,0
30047,2021,0
30049,2021,0
30051,2021,0
30053,2021,0
30055,2021,0
30057,2021,0
30059,2021,0
30061,2021,0
30063,2021,0
30065,2021,0
30067,2021,0
30069,2021,0
30071,2021,0
30073,2021,0
30075,2021,0
30077,2021,0
30079,2021,0
30081,2021,0
30083,2021,0
30085,2021,0
30087,2021,0
30089,2021,0
30091,2021,0
30093,2021,0
30095,2021,0
30097,2021,0
30099,2021,0
30101,2021,0
30103,2021,0
30105,2021,0
30107,2021,0
30109,2021,0
30111,2021,0
31001,2021,0
31003,2021,0
31005,2021,0
31007,2021,0
31009,2021,0
31011,2021,0
31013,2021,0
31015,2021,0
31017,2021,0
31019,2021,0
31021,2021,0
31023,2021,0
31025,2021,0
31027,2021,0
31029,2021,0
31031,2021,0
31033,2021,0
31035,2021,0
31037,2021,0
31039,2021,0
31041,2021,0
31043,2021,0
31045,2021,0
31047,2021,0
31049,2021,0
31051,2021,0
31053,2021,0
31055,2021,0
31057,2021,0
31059,2021,0
31061,2021,0
31063,2021,0
31065,2021,0
31067,2021,0
31069,2021,0
31071,2021,0
31073,2021,0
31075,2021,0
31077,2021,0
31079,2021,0
31081,2021,0
31083,2021,0
31085,2021,0
31087,2021,0
31089,2021,0
31091,2021,0
31093,2021,0
31095,2021,0
31097,2021,0
31099,2021,0
31101,2021,0
31103,2021,0
31105,2021,0
31107,2021,0
31109,2021,0
31111,2021,0
31113,2021,0
31115,2021,0
31117,2021,0
31119,2021,0
31121,2021,0
31123,2021,0
31125,2021,0
31127,2021,0
31129,2021,0
31131,2021,0
31133,2021,0
31135,2021,0
31137,2021,0
31139,2021,0
31141,2021,0
31143,2021,0
31145,2021,0
31147,2021,0
31149,2021,0
31151,2021,0
31153,2021,0
31155,2021,0
31157,2021,0
31159,2021,0
31161,2021,0
31163,2021,0
31165,2021,0
31167,2021,0
31169,2021,0
31171,2021,0
31173,2021,0
31175,2021,0
31177,2021,0
31179,2021,0
31181,2021,0
31183,2021,0
31185,2021,0
32001,2021,0
32003,2021,0
32005,2021,0
32007,2021,0
32009,2021,0
32011,2021,0
32013,2021,0
32015,2021,0
32017,2021,0
32019,2021,0
32021,2021,0
32023,2021,0
32027,2021,0
32029,2021,0
32031,2021,0
32033,2021,0
32510,2021,0
33001,2021,182.16545909983574
33003,2021,137.39725854778925
33005,2021,247.97935037129506
33007,2021,41.69395188188478
33009,2021,124.59611223330828
33011,2021,255.9640672672116
33013,2021,207.63132022915747
33015,2021,235.13336200665003
33017,2021,205.99188129471793
33019,2021,170.71476319790003
34001,2021,164.7071313288925
34003,2021,211.8734210428727
34005,2021,153.08602026261397
34007,2021,171.9299496785831
34009,2021,200.08081646314332
34011,2021,177.8114637605659
34013,2021,192.3036637762476
34015,2021,178.1577766494386
34017,2021,218.69643243899716
34019,2021,173.67144937849255
34021,2021,186.69160321271627
34023,2021,167.39732836348435
34025,2021,199.524503504635
34027,2021,161.0009446804172
34029,2021,163.92552859934338
34031,2021,206.85814662659465
34033,2021,213.4179942661211
34035,2021,159.85611881984423
34037,2021,193.26264441471318
34039,2021,174.47226306757818
34041,2021,199.00653505092444
35001,2021,0
35003,2021,0
35005,2021,0
35006,2021,0
35007,2021,0
35009,2021,0
35011,2021,0
35013,2021,0
35015,2021,0
35017,2021,0
35019,2021,0
35021,2021,0
35023,2021,0
35025,2021,0
35027,2021,0
35028,2021,0
35029,2021,0
35031,2021,0
35033,2021,0
35035,2021,0
35037,2021,0
35039,2021,0
35041,2021,0
35043,2021,0
35045,2021,0
35047,2021,0
35049,2021,0
35051,2021,0
35053,2021,0
35055,2021,0
35057,2021,0
35059,2021,0
35061,2021,0
36001,2021,177.7245115767543
36003,2021,70.49883295841599
36005,2021,243.281011901042
36007,2021,88.6795578338385
36009,2021,77.53274519232876
36011,2021,40.000000004891035
36013,2021,73.22353352965666
36015,2021,106.94139237405389
36017,2021,71.45178165098947
36019,2021,0
36021,2021,213.59999377564566
36023,2021,40.00000001098133
36025,2021,161.3130351895366
36027,2021,273.40123203570874
36029,2021,19.989386198295303
36031,2021,30.85685088623556
36033,2021,3.0966492367180405
36035,2021,90.87121377843255
36037,2021,17.72822358745585
36039,2021,185.90114425523296
36041,2021,51.48396643766223
36043,2021,50.67427412927816
36045,2021,6.538046490681656
36047,2021,227.0000000516682
36049,2021,23.395484593024978
36051,2021,35.10153557542631
36053,2021,55.61642913762335
36055,2021,19.32648264716648
36057,2021,98.70987419893615
36059,2021,243.32538139198468
36061,2021,226.99999945309992
36063,2021,0
36065,2021,52.29823095403058
36067,2021,40.0000000061425
36069,2021,32.60040202063625
36071,2021,253.75666107725422
36073,2021,3.3406483661656825
36075,2021,34.16377729871214
36077,2021,101.06417283988868
36079,2021,310.2999834233259
36081,2021,254.67441635428912
36083,2021,196.92058634956447
36085,2021,219.4989869979604
36087,2021,300.8665883294064
36089,2021,0.5215753839126395
36091,2021,135.2364043977729
36093,2021,164.0518049643404
36095,2021,132.06773183603005
36097,2021,61.27856173323306
36099,2021,40.09467052095834
36101,2021,72.9949715860722
36103,2021,347.3505236631154
36105,2021,219.2357790250025
36107,2021,84.10970223417195
36109,2021,42.33602135996209
36111,2021,268.7029629744616
36113,2021,101.30917389607801
36115,2021,140.0997026387007
36117,2021,33.24692228786859
36119,2021,295.89293078789325
36121,2021,39.99598016442165
36123,2021,52.05613580276316
37001,2021,137.7948361829172
37003,2021,99.88513252401596
37005,2021,95.00000005323716
37007,2021,213.5333866204953
37009,2021,86.60918713603047
37011,2021,86.10900097929061
37013,2021,101.47581184281786
37015,2021,101.88555096966398
37017,2021,97.45162361422739
37019,2021,79.20395282736058
37021,2021,162.00594897682035
37023,2021,95.00000001212254
37025,2021,219.99999997068429
37027,2021,94.99999999978806
37029,2021,138.07167588155087
37031,2021,128.15656445243093
37033,2021,167.2143784079991
37035,2021,121.24102189697808
37037,2021,161.50093877373294
37039,2021,191.44532048557193
37041,2021,139.9999999659978
37043,2021,185.41053291545603
37045,2021,138.37306276865215
37047,2021,141.04101781080075
37049,2021,134.04672970885446
37051,2021,132.0892742562763
37053,2021,112.99115487646554
37055,2021,75.79466644509053
37057,2021,205.43171246293093
37059,2021,201.21068166762876
37061,2021,149.71571099720958
37063,2021,190.66238595031842
37065,2021,224.99999998649162
37067,2021,186.76443967783229
37069,2021,244.9741942347128
37071,2021,169.93555064059484
37073,2021,106.79209238080466
37075,2021,171.7223961583085
37077,2021,237.20731679747706
37079,2021,202.63925864474868
37081,2021,165.39380588337792
37083,2021,200.22192121449615
37085,2021,123.18643710097787
37087,2021,150.89380574193206
37089,2021,162.57425378990752
37091,2021,108.89090763642193
37093,2021,190.89059937395706
37095,2021,88.70354405392
37097,2021,159.13736779676373
37099,2021,156.3319631825632
37101,2021,195.98781013853713
37103,2021,137.84258222079922
37105,2021,122.67580424041697
37107,2021,163.61110188331128
37109,2021,153.40099080461408
37111,2021,117.56892395220018
37113,2021,172.38344349670442
37115,2021,122.95575635746722
37117,2021,161.24230855058033
37119,2021,195.0346559179349
37121,2021,110.99306811143443
37123,2021,173.32588644890114
37125,2021,174.8965296633273
37127,2021,231.57462205370945
37129,2021,77.97376686840353
37131,2021,150.41499776185861
37133,2021,129.3260657303179
37135,2021,154.3335974230123
37137,2021,103.82638291088172
37139,2021,140.00000009712
37141,2021,121.45888286504427
37143,2021,139.9999999387942
37145,2021,204.9781412944333
37147,2021,209.98035919522886
37149,2021,139.78012434742817
37151,2021,161.31349609378557
37153,2021,139.70213441473183
37155,2021,155.81576569611275
37157,2021,163.7145261360067
37159,2021,210.1220871328975
37161,2021,126.21415610737658
37163,2021,80.47928077605279
37165,2021,163.31746248302704
37167,2021,219.99999990586073
37169,2021,177.37516977389862
37171,2021,109.2878628953941
37173,2021,148.45198834082578
37175,2021,164.99999998643813
37177,2021,120.71468289300473
37179,2021,214.3884691766182
37181,2021,245.00000011205523
37183,2021,211.28262684844
37185,2021,213.10055940621592
37187,2021,124.5083611759428
37189,2021,71.87977096614495
37191,2021,174.62277707394492
37193,2021,97.7626682831635
37195,2021,226.31462542264202
37197,2021,169.9248489095403
37199,2021,133.026833851706
38001,2021,0
38003,2021,0
38005,2021,0
38007,2021,0
38009,2021,0
38011,2021,0
38013,2021,0
38015,2021,0
38017,2021,0
38019,2021,0
38021,2021,0
38023,2021,0
38025,2021,0
38027,2021,0
38029,2021,0
38031,2021,0
38033,2021,0
38035,2021,0
38037,2021,0
38039,2021,0
38041,2021,0
38043,2021,0
38045,2021,0
38047,2021,0
38049,2021,0
38051,2021,0
38053,2021,0
38055,2021,0
38057,2021,0
38059,2021,0
38061,2021,0
38063,2021,0
38065,2021,0
38067,2021,0
38069,2021,0
38071,2021,0
38073,2021,0
38075,2021,0
38077,2021,0
38079,2021,0
38081,2021,0
38083,2021,0
38085,2021,0
38087,2021,0
38089,2021,0
38091,2021,0
38093,2021,0
38095,2021,0
38097,2021,0
38099,2021,0
38101,2021,0
38103,2021,0
38105,2021,0
39001,2021,67.49429833591871
39003,2021,45.000000003447326
39005,2021,68.72457522533134
39007,2021,72.93982755250158
39009,2021,108.90603586852598
39011,2021,44.999999988915114
39013,2021,114.99999995946169
39015,2021,65.00000000214177
39017,2021,65.00000000138402
39019,2021,113.76884820245134
39021,2021,52.68780867319721
39023,2021,64.99999998150808
39025,2021,64.99999999459489
39027,2021,64.99999998812893
39029,2021,81.31923217473273
39031,2021,103.6626944577771
39033,2021,45.00000000547554
39035,2021,51.62962239991738
39037,2021,61.077407024671025
39039,2021,26.323692975753257
39041,2021,46.2523989925408
39043,2021,24.999999992706744
39045,2021,102.93197521391613
39047,2021,65.00000002592625
39049,2021,56.96642498827645
39051,2021,24.99999999624112
39053,2021,134.99099294336403
39055,2021,73.47172875527313
39057,2021,65.00000001075973
39059,2021,114.99999995808409
39061,2021,65.00000001597802
39063,2021,45.00000000554496
39065,2021,44.99999999967858
39067,2021,114.99999996313446
39069,2021,27.441068080243824
39071,2021,64.99999998852766
39073,2021,112.69780251011744
39075,2021,93.57966483168481
39077,2021,36.04965577357052
39079,2021,124.81375270196844
39081,2021,114.9983475542087
39083,2021,79.73347206357272
39085,2021,56.22639302244096
39087,2021,135.00000004470542
39089,2021,91.19183306442253
39091,2021,44.99999999289971
39093,2021,28.882713737849205
39095,2021,24.999999998114095
39097,2021,60.895838917489066
39099,2021,74.99999998903579
39101,2021,45.00000000918882
39103,2021,60.87609307515166
39105,2021,119.04368438833254
39107,2021,45.00000001170687
39109,2021,64.61650074429221
39111,2021,114.99999998102815
39113,2021,65.00000000394245
39115,2021,96.49400652979763
39117,2021,46.713222938675365
39119,2021,99.17640630960975
39121,2021,114.99999997131177
39123,2021,25.000000004459842
39125,2021,38.53496220414084
39127,2021,94.99999999520662
39129,2021,83.40940444323681
39131,2021,87.49308116177109
39133,2021,75.00000000921172
39135,2021,65.00000001966386
39137,2021,44.99999998420877
39139,2021,54.76522967812164
39141,2021,86.55017774166589
39143,2021,24.99999999321598
39145,2021,106.5090571827015
39147,2021,40.98937887205703
39149,2021,48.112020979195655
39151,2021,90.39296358055584
39153,2021,74.98674374532642
39155,2021,75.00000000122027
39157,2021,115.00000003105919
39159,2021,45.00000000771267
39161,2021,45.0000000157102
39163,2021,115.2321241813796
39165,2021,65.00000000465276
39167,2021,105.27454738150932
39169,2021,82.4219302477671
39171,2021,25.000000009977008
39173,2021,28.579437751934154
